dma,team,Month,nba games watched unweighted,nba tv shows watched unweighted,nba games watched - unique users unweighted,nba tv shows watched - unique users unweighted,nba games watched,nba tv shows watched,nba games watched - unique users,nba tv shows watched - unique users,num_users,weighted_num_users
773,Denver Nuggets,2022-09-01,27,115,3,22,23.3715783425268,99.5116999745786,2.5968673991324,19.0259986557927,1854,1605.6628313566514
773,Denver Nuggets,2022-10-01,763,1006,113,127,679.876646840546,896.390225673503,100.737319429906,113.222894230643,1726,1535.5094383075987
789,Phoenix Suns,2021-04-01,9324,11017,1046,1134,10109.8683965877,11942.9200201261,1131.75038651659,1228.74501124143,8840,9507.502095270806
789,Phoenix Suns,2021-05-01,21143,24789,1589,1690,24246.1034009795,28426.5057764153,1822.83983993498,1938.77304133444,8721,9987.267126315533
789,Phoenix Suns,2021-06-01,35542,43903,1968,2032,41025.4832578579,50676.5515692137,2272.18680338107,2346.01866954879,8514,9841.717546137006
789,Phoenix Suns,2021-07-01,17182,23622,2421,2593,20033.1491802872,27541.5396310043,2823.51659476512,3024.38403812687,8693,10167.010478856202
789,Phoenix Suns,2021-08-01,1168,1247,261,268,1366.98806562002,1459.54872351019,305.527311352246,313.738213554807,8577,10065.952941000214
789,Phoenix Suns,2021-09-01,14,107,10,50,16.5992635888209,126.684907008071,11.8502395747519,59.1667575627376,8441,10002.73838083946
789,Phoenix Suns,2021-10-01,4642,6175,817,897,5540.20701278146,7369.64253416189,975.141333827448,1070.60845216257,8540,10206.91306469161
789,Phoenix Suns,2021-11-01,7613,9897,1197,1291,9034.20182944226,11745.245994915,1419.91229190939,1531.46254394416,8701,10341.774910475799
789,Phoenix Suns,2021-12-01,10193,13289,1402,1543,11905.7323991067,15519.5189721776,1637.13691302195,1800.74335023461,8950,10469.94830946253
789,Phoenix Suns,2022-01-01,9046,11716,1096,1247,10483.4169114803,13577.8447181681,1270.01462568754,1444.96141988745,8795,10212.552015854524
789,Phoenix Suns,2022-02-01,9385,12433,1287,1517,10879.7211214821,14413.2480318022,1492.01671336319,1758.64906778829,8636,10025.845293862516
789,Phoenix Suns,2022-03-01,10245,13111,1307,1487,11930.0680964002,15267.4941966522,1521.9007336917,1731.51887476354,8654,10092.95486881904
789,Phoenix Suns,2022-04-01,30170,36170,1959,2096,35179.3411184112,42175.8290625293,2284.23486685478,2443.90970589349,8496,9920.92347026819
789,Phoenix Suns,2022-05-01,35533,43104,2179,2312,41966.4710464885,50910.6044293465,2572.76927012578,2729.75432047707,8414,9960.905044570933
789,Phoenix Suns,2022-06-01,10496,14973,1893,2257,12532.6020433175,17864.1058344346,2258.16161576413,2690.4799908371,8278,9839.764933963812
789,Phoenix Suns,2022-07-01,2338,2919,420,542,2749.767616204,3432.90520350066,493.847811011597,637.16584822524,8186,9656.941887711713
789,Phoenix Suns,2022-08-01,129,560,67,206,153.615417950451,666.963271739,79.7871759339613,245.368972933856,8112,9681.795199435113
789,Phoenix Suns,2022-09-01,64,471,29,208,76.9750569110189,566.491535270212,34.8800567528454,250.172614914111,8272,9957.62305756166
789,Phoenix Suns,2022-10-01,6742,8690,859,961,8219.3793802493,10594.4043328442,1047.14763659059,1171.53268105302,7971,9716.451292905105
790,No Team,2021-04-01,8523,10423,1066,1246,11404.6125394346,13946.0307683209,1421.57258099877,1662.25396941115,11084,14714.832932767096
790,No Team,2021-05-01,19158,22664,1670,1861,26497.4175170957,31346.0225060194,2310.72824054864,2575.03415710771,11153,15426.72576537025
790,No Team,2021-06-01,26162,31600,1717,1824,36199.383193591,43723.9267279137,2375.75738045467,2523.80695892366,11167,15473.886728469844
790,No Team,2021-07-01,12362,16405,1915,2295,17177.9066049584,22798.0741431454,2661.89374236407,3191.02543513902,11349,15811.18877017723
790,No Team,2021-08-01,1039,1216,209,221,1449.61567019268,1696.63569100102,291.601110271336,308.357458895312,11220,15681.845330290327
790,No Team,2021-09-01,30,176,17,59,42.0918022063549,246.675383054062,23.852580057554,82.6969006096731,11061,15520.290184890515
790,No Team,2021-10-01,3691,5012,626,711,5196.72509571199,7056.65460379855,881.373391094854,1001.05151714157,11128,15682.716093362751
790,No Team,2021-11-01,6588,8916,1074,1182,9247.77412273272,12516.9386632927,1506.53513947935,1658.18057680997,11161,15695.337721906722
790,No Team,2021-12-01,8125,10833,1212,1415,11229.8762651236,14970.0317060767,1673.63410068276,1951.26452876929,11516,15962.371623855495
790,No Team,2022-01-01,7709,10200,928,1101,10710.9167897698,14171.8094114798,1289.45613753489,1529.8876566007,11227,15619.740997502297
790,No Team,2022-02-01,8010,11215,1223,1570,11176.9058821214,15649.3555266825,1706.63806420367,2190.81119685163,10920,15258.54599090935
790,No Team,2022-03-01,8568,11507,1216,1502,12001.5004790337,16118.3930843933,1702.76206053009,2103.00213458451,10814,15178.298230506956
790,No Team,2022-04-01,23577,28403,1845,2049,33268.1496338174,40077.2075949855,2602.8878619062,2890.56306647087,10624,15003.585339452182
790,No Team,2022-05-01,28662,35024,2186,2408,40925.7334604043,50013.2515853758,3122.05319309584,3439.01073549576,10664,15254.531065784284
790,No Team,2022-06-01,13047,18615,2361,2853,18768.1060717166,26744.1642770355,3388.14633764514,4087.42999918828,10768,15345.39187247582
790,No Team,2022-07-01,1357,1862,340,441,1883.16407660205,2582.81846792347,471.751050027859,611.507457711826,11162,15391.302290759928
790,No Team,2022-08-01,147,682,74,241,203.597591666731,944.489382626929,102.448701860234,333.444717492397,10994,15284.627269183171
790,No Team,2022-09-01,85,587,24,188,119.031982873508,821.986296973646,33.6249892233088,263.177280629561,10783,15135.99286256165
790,No Team,2022-10-01,4660,6044,681,771,6657.0454369234,8633.37342941689,972.878642084789,1101.33846652078,10437,14863.599102656313
798,Unsure,2021-04-01,61,65,8,8,106.421451480922,113.238471062554,13.8208425742678,13.8208425742678,50,86.5607388900665
798,Unsure,2021-05-01,182,212,11,12,321.602263986545,374.704835762937,19.4435145863106,21.2316076519874,50,88.527275675638
798,Unsure,2021-06-01,219,258,6,6,389.883329560291,459.19790994711,10.7769940452931,10.7769940452931,46,82.75979383346625
798,Unsure,2021-07-01,44,59,6,8,81.7989186112178,109.703045356519,11.1513335246034,14.8780427445366,46,85.66846082073447
798,Unsure,2021-10-01,22,40,3,5,43.5528382425562,79.1869786228295,5.93902339671221,9.89837232785369,40,79.29874367820841
798,Unsure,2021-11-01,70,113,5,8,138.699105742826,223.761941794596,9.9153862788759,15.8904037567803,45,89.1017847072558
798,Unsure,2021-12-01,70,118,10,12,133.615282533319,225.427457947223,18.9963192203612,22.8191388780151,50,95.63141997543751
798,Unsure,2022-01-01,111,173,7,8,209.701150712662,326.753890399123,13.2066076315082,15.0856206835754,46,86.89086965910738
798,Unsure,2022-02-01,132,190,8,9,250.363120612085,360.316951122254,15.1030163764423,17.0144262052692,48,91.08643624885823
798,Unsure,2022-03-01,134,201,7,9,256.96698655189,385.434115307659,13.4041580119855,17.2605111754082,44,84.35632188834356
798,Unsure,2022-04-01,315,400,16,16,612.657150397681,777.977333838325,31.119093353533,31.119093353533,46,89.59366829608136
798,Unsure,2022-05-01,226,286,14,15,443.878562987107,561.359269947716,27.4979014038136,29.4428447384094,43,84.49249132415547
798,Unsure,2022-06-01,46,93,8,9,91.414647428088,184.79361284073,15.9407253170677,17.9203997826384,38,75.7032291591134
798,Unsure,2022-07-01,34,50,3,5,68.5327305899397,100.783427338146,6.0470056402888,10.0783427338146,40,80.8729777981904
798,Unsure,2022-08-01,0,5,0,1,0.0,10.3037144790851,0.0,2.06074289581703,37,76.6922967202658
798,Unsure,2022-09-01,0,14,0,3,0.0,29.2455053823657,0.0,6.27167309885531,38,79.03642289391607
798,Unsure,2022-10-01,57,81,8,8,121.424762791422,172.52762403434,17.0116601776108,17.0116601776108,35,74.16711055931975
800,Los Angeles Lakers,2021-04-01,5633,6778,633,706,4210.82492628578,5068.30342064698,472.162749351796,527.28127945581,6297,4682.740604269426
800,Los Angeles Lakers,2021-05-01,13879,16384,1016,1093,11028.7945605175,13018.6188202928,807.532119404967,868.703334062627,6190,4909.505790270878
800,Los Angeles Lakers,2021-06-01,17715,21601,1096,1144,14233.401079031,17355.8373298948,880.528543963597,919.041200141419,6192,4983.583603539473
800,Los Angeles Lakers,2021-07-01,6181,8163,875,1016,5023.44150692734,6634.81669662798,711.25418473427,826.106491917542,6277,5118.204000903204
800,Los Angeles Lakers,2021-08-01,958,1148,170,187,788.726964551362,945.262420284292,139.939714077386,153.967225765865,6134,5059.796232774189
800,Los Angeles Lakers,2021-09-01,142,462,25,51,118.041626101957,383.780048251959,20.8269127512096,42.4005867416934,6048,5027.608198190549
800,Los Angeles Lakers,2021-10-01,3285,4305,518,567,2755.07291639988,3610.62765975876,434.441291778013,475.538452623336,6116,5130.985520237039
800,Los Angeles Lakers,2021-11-01,5091,6791,676,748,4281.52518943725,5711.29857444008,568.444013440874,629.004953235589,6069,5111.717277144057
800,Los Angeles Lakers,2021-12-01,6044,7828,743,838,5034.59826897122,6520.72921065207,618.77208917957,697.857421724175,6157,5138.7948762031065
800,Los Angeles Lakers,2022-01-01,5925,7550,640,718,4895.08540288761,6237.37344337636,528.796618842054,593.224243539333,6129,5070.561351343766
800,Los Angeles Lakers,2022-02-01,5938,7704,722,835,4915.3748089392,6377.15118810226,597.648313961745,691.185251695678,6002,4975.3070809376895
800,Los Angeles Lakers,2022-03-01,5902,7452,656,754,4891.84898751808,6176.65810076274,543.682816808331,624.894625403112,5946,4937.570194721679
800,Los Angeles Lakers,2022-04-01,13266,16104,989,1069,11034.7261323702,13395.3544558101,822.640422619479,889.177548724071,5939,4945.8875767129975
800,Los Angeles Lakers,2022-05-01,16986,20947,1108,1195,14226.7723597618,17545.1131054521,928.091482956127,1000.9820950715,5917,4965.098433773308
800,Los Angeles Lakers,2022-06-01,5794,8280,1122,1265,4886.02913967748,6982.47797694964,946.009684997364,1066.58533267989,5872,4959.06678611721
800,Los Angeles Lakers,2022-07-01,1173,1501,225,279,993.009713284262,1270.70687739961,190.457446270747,236.164360380918,5815,4938.785650545479
800,Los Angeles Lakers,2022-08-01,104,411,53,140,88.9106366673129,351.386145784326,45.3005543581044,119.718173916992,5709,4889.686925180384
800,Los Angeles Lakers,2022-09-01,77,288,26,103,66.4198972765615,248.506531705016,22.4376265878869,88.8888099306789,5714,4936.378654908022
800,Los Angeles Lakers,2022-10-01,3829,4753,492,548,3352.32548145425,4161.19551696812,430.738005810513,479.690458764959,5534,4840.155091396521
801,Portland Trail Blazers,2021-04-01,3296,3877,385,436,4954.29546110625,5833.68772227014,574.654901954621,649.351359427814,3362,4992.976166696107
801,Portland Trail Blazers,2021-05-01,7757,9273,546,592,12580.5657768785,15038.52622094,885.735473582689,960.481667558354,3320,5374.3633485414075
801,Portland Trail Blazers,2021-06-01,8861,10759,554,589,14569.5810883637,17690.68689069,910.724690202853,968.240029645879,3268,5384.9984538240715
801,Portland Trail Blazers,2021-07-01,3206,4414,498,595,5345.42058661691,7360.04808978275,830.786998505645,992.84272694229,3260,5450.013074187573
801,Portland Trail Blazers,2021-08-01,488,534,103,105,820.458785171096,897.931393972015,173.231438664756,176.60868277886,3262,5496.162966388731
801,Portland Trail Blazers,2021-09-01,18,61,7,22,30.434788178153,103.095350970743,11.836279680333,37.1827370649847,3228,5463.33028710718
801,Portland Trail Blazers,2021-10-01,1607,2108,240,261,2734.0769467084,3586.56257057882,408.337548309129,444.088645643588,3285,5592.43189136838
801,Portland Trail Blazers,2021-11-01,2580,3400,368,401,4398.33127973338,5796.38930991345,627.236748176865,683.491303476435,3211,5481.42688557869
801,Portland Trail Blazers,2021-12-01,2618,3547,378,444,4397.66107992161,5956.79481033325,635.085735839225,745.30775159255,3304,5574.159034583471
801,Portland Trail Blazers,2022-01-01,2297,3077,309,355,3874.586961291,5190.2234170796,521.20166113483,598.788362096681,3231,5459.003541566403
801,Portland Trail Blazers,2022-02-01,2325,3200,357,430,3935.3295149335,5416.37618410177,604.278696691978,727.843504915262,3093,5242.70612207164
801,Portland Trail Blazers,2022-03-01,2382,3087,336,415,4047.46982663574,5245.20540520578,570.729619029692,704.841344298532,3086,5254.277792517457
801,Portland Trail Blazers,2022-04-01,6827,8339,530,594,11744.5024002973,14345.3784360245,911.71906422707,1021.7990641674,3058,5261.587138280629
801,Portland Trail Blazers,2022-05-01,9153,11153,640,701,15867.8424921322,19335.3737277765,1109.44103967165,1215.05650510144,3053,5302.327811301761
801,Portland Trail Blazers,2022-06-01,3677,5360,647,784,6471.82598530836,9430.41103913937,1137.3714055634,1378.49274757838,3063,5375.217163414725
801,Portland Trail Blazers,2022-07-01,597,752,131,158,1031.09543625575,1298.83843525954,226.246470687755,272.969329137714,3038,5251.609581724297
801,Portland Trail Blazers,2022-08-01,25,170,13,64,43.7379017710713,297.944326202638,22.7481922229042,112.013277417848,3085,5430.620130415655
801,Portland Trail Blazers,2022-09-01,36,183,12,56,62.4255101726714,316.305224586788,20.8554770829788,96.7404313752113,3193,5554.9835534858275
801,Portland Trail Blazers,2022-10-01,2103,2673,284,305,3673.85114632088,4669.4700625121,496.125622523823,532.784024460689,3018,5265.155650812965
802,Golden State Warriors,2021-04-01,636,760,50,57,1583.92960127206,1893.04861489714,127.185844029995,145.274504381824,473,1155.4929254867839
802,Golden State Warriors,2021-05-01,1056,1253,70,77,2867.80752452293,3402.27745604486,190.260432516944,209.342028304706,470,1275.2005819371213
802,Golden State Warriors,2021-06-01,1123,1371,65,70,3054.06871001947,3728.51516039746,176.837128568381,190.444489820682,475,1292.2709709382889
802,Golden State Warriors,2021-07-01,400,500,63,71,1074.63844532145,1343.37655034224,169.28122824853,190.826000246676,484,1306.097349833788
802,Golden State Warriors,2021-08-01,42,46,11,11,114.693449499105,125.599758055406,30.0476554582943,30.0476554582943,476,1301.6409121098861
802,Golden State Warriors,2021-09-01,3,5,2,3,8.08368183692697,13.4811196066446,5.38496295206812,8.08368183692697,480,1292.2221171832848
802,Golden State Warriors,2021-10-01,314,421,38,39,837.494080678821,1122.81829147685,101.390760982018,104.056468015074,490,1307.5042064869547
802,Golden State Warriors,2021-11-01,421,617,66,70,1110.25289819221,1627.09191495315,173.915855300548,184.483139273068,488,1289.4788893477225
802,Golden State Warriors,2021-12-01,554,715,68,73,1432.27184257212,1848.00785184488,175.929474664739,188.848769336305,501,1300.8361284610705
802,Golden State Warriors,2022-01-01,733,897,63,67,1921.38482988737,2351.18053312655,165.162453378839,175.641078405235,478,1254.8137131368135
802,Golden State Warriors,2022-02-01,389,527,59,64,1030.61890340078,1396.44320618362,156.328046029464,169.581059263436,466,1236.3991718237787
802,Golden State Warriors,2022-03-01,602,754,60,74,1607.98709770619,2012.92734114578,160.140451588844,197.385707378942,460,1232.7098293298816
802,Golden State Warriors,2022-04-01,1097,1354,85,94,2981.83772606732,3680.50712771659,231.03398175033,255.541881655544,458,1244.727120693229
802,Golden State Warriors,2022-05-01,1565,1988,108,114,4254.15802052766,5403.97416664713,293.605080537135,309.896611716527,457,1244.1328605104743
802,Golden State Warriors,2022-06-01,527,795,101,125,1446.31607992748,2181.88941628755,277.142716985357,343.040652010731,471,1296.7850395822913
802,Golden State Warriors,2022-07-01,41,58,10,16,114.636397659184,162.11045454233,27.9264604161653,44.6320300228024,446,1252.4110065831992
802,Golden State Warriors,2022-08-01,3,53,2,12,8.52154581188793,150.659647579433,5.68217708286705,34.0854757840279,451,1283.3387028951206
802,Golden State Warriors,2022-09-01,2,59,1,10,5.73477763032506,169.13889135012,2.86738881516253,28.6808796635017,438,1255.8487056060605
802,Golden State Warriors,2022-10-01,393,516,48,52,1130.12006803662,1483.93441317859,137.983639836717,149.510194889781,423,1220.8167451671734
803,Los Angeles Lakers/Clippers,2021-04-01,307431,366684,29750,31557,210183.177236002,250693.155741728,20255.5561868379,21491.5507548448,167876,114385.11029484034
803,Los Angeles Lakers/Clippers,2021-05-01,689374,807221,42590,44465,496914.238484188,581831.143525588,30717.3114004388,32067.6015903012,167477,120435.37074999613
803,Los Angeles Lakers/Clippers,2021-06-01,862710,1055517,45166,46549,628481.576785484,768950.171921668,32901.3731591073,33908.8534714605,166963,121849.6081915141
803,Los Angeles Lakers/Clippers,2021-07-01,267049,347840,38115,41416,196370.481302217,255801.635006836,28032.9655593683,30465.8710818861,169789,125223.73914556259
803,Los Angeles Lakers/Clippers,2021-08-01,35292,40318,6994,7388,26178.5363773172,29909.4325495143,5188.10508217541,5480.83652087933,166480,123779.7643217801
803,Los Angeles Lakers/Clippers,2021-09-01,2699,6929,1273,2307,2019.775556964,5181.24144880627,952.648543938305,1725.26323916623,165399,123770.94637123338
803,Los Angeles Lakers/Clippers,2021-10-01,164229,213078,22992,24587,123122.41663213,159746.192476969,17237.0779101055,18432.9258574689,167246,125529.2480847835
803,Los Angeles Lakers/Clippers,2021-11-01,230385,313900,26528,28987,172563.270656116,235122.567870944,19862.8628881442,21704.6210512358,165446,124094.90089684179
803,Los Angeles Lakers/Clippers,2021-12-01,300273,376027,31898,34430,222378.704932284,278478.379598321,23621.4834311328,25495.3946778458,168863,125277.6196644558
803,Los Angeles Lakers/Clippers,2022-01-01,297045,371907,26803,29135,218094.728180156,273052.836569744,19678.2852944358,21389.5885917756,169730,124790.50316795001
